player,clan,gold,date
#QYJQQV2V,#PPCLCJG9,15,2021-11-06
#28JUC20P,#PPCLCJG9,50,2021-09-15
#PYVLQYR8V,#PPCLCJG9,55,2021-11-08
#PYVLQYR8V,#PPCLCJG9,55,2021-11-10
#PYVLQYR8V,#PPCLCJG9,20,2021-11-10
#PYVLQYR8V,#PPCLCJG9,40,2021-10-15
#PYVLQYR8V,#PPCLCJG9,45,2021-09-15
#PYVLQYR8V,#PPCLCJG9,15,2021-08-21
#PYVLQYR8V,#PPCLCJG9,50,2021-11-04
#8RVQVVV2,#PPCLCJG9,40,2021-10-24
#8RVQVVV2,#PPCLCJG9,40,2021-10-10
#8RVQVVV2,#PPCLCJG9,25,2021-10-24
#8RVQVVV2,#PPCLCJG9,20,2021-10-02
#8RVQVVV2,#PPCLCJG9,40,2021-10-04
#P8C8JRV,#PPCLCJG9,45,2021-10-21
#P8C8JRV,#PPCLCJG9,50,2021-09-10
#P8C8JRV,#PPCLCJG9,45,2021-10-08
#P8C8JRV,#PPCLCJG9,25,2021-08-13
#P8C8JRV,#PPCLCJG9,20,2021-09-05
#P8C8JRV,#PPCLCJG9,15,2021-08-22
#P8C8JRV,#PPCLCJG9,25,2021-08-28
#V2PYVG8R,#PPCLCJG9,55,2021-10-26
#V2PYVG8R,#PPCLCJG9,25,2021-09-25
#V2PYVG8R,#PPCLCJG9,45,2021-10-06
#V2PYVG8R,#PPCLCJG9,40,2021-09-10
#V2PYVG8R,#PPCLCJG9,30,2021-10-07
#V2PYVG8R,#PPCLCJG9,55,2021-08-18
#V2PYVG8R,#PPCLCJG9,20,2021-08-18
#V2PYVG8R,#PPCLCJG9,40,2021-09-18
#V2PYVG8R,#PPCLCJG9,55,2021-08-22
#9L2GV8VUC,#PPCLCJG9,30,2021-08-29
#9L2GV8VUC,#PPCLCJG9,50,2021-10-01
#9L2GV8VUC,#PPCLCJG9,20,2021-10-08
#9L2GV8VUC,#PPCLCJG9,45,2021-08-07
#9L2GV8VUC,#PPCLCJG9,20,2021-09-27
#9L2GV8VUC,#PPCLCJG9,25,2021-10-24
#9L2GV8VUC,#PPCLCJG9,15,2021-09-03
#9L2GV8VUC,#PPCLCJG9,20,2021-10-12
#9L2GV8VUC,#PPCLCJG9,25,2021-09-18
#2JRYRPL8,#PPCLCJG9,30,2021-10-25
#2JRYRPL8,#PPCLCJG9,40,2021-09-29
#2JRYRPL8,#PPCLCJG9,40,2021-10-05
#2JRYRPL8,#PPCLCJG9,25,2021-09-03
#2JRYRPL8,#PPCLCJG9,40,2021-10-05
#2JRYRPL8,#PPCLCJG9,40,2021-09-09
#2JRYRPL8,#PPCLCJG9,45,2021-08-06
#2JRYRPL8,#PPCLCJG9,20,2021-08-05
#2JRYRPL8,#PPCLCJG9,40,2021-08-29
#2J08RPLQ8,#PPCLCJG9,35,2021-10-23
#2J08RPLQ8,#PPCLCJG9,25,2021-09-26
#2J08RPLQ8,#PPCLCJG9,25,2021-08-10
#2J08RPLQ8,#PPCLCJG9,45,2021-11-03
#2J08RPLQ8,#PPCLCJG9,25,2021-09-06
#9JCVVGU9P,#PPCLCJG9,25,2021-10-05
#9JCVVGU9P,#PPCLCJG9,35,2021-10-23
#9JCVVGU9P,#PPCLCJG9,30,2021-10-19
#2929RVQQY,#PPCLCJG9,40,2021-08-27
#2929RVQQY,#PPCLCJG9,20,2021-09-22
#2929RVQQY,#PPCLCJG9,55,2021-08-19
#2929RVQQY,#PPCLCJG9,30,2021-09-08
#2929RVQQY,#PPCLCJG9,30,2021-11-02
#2UGR22RCP,#PPCLCJG9,30,2021-11-07
#2UGR22RCP,#PPCLCJG9,20,2021-10-24
#2UGR22RCP,#PPCLCJG9,45,2021-11-05
#2UGR22RCP,#PPCLCJG9,20,2021-09-16
#2UGR22RCP,#PPCLCJG9,30,2021-09-15
#2UGR22RCP,#PPCLCJG9,45,2021-09-25
#2UGR22RCP,#PPCLCJG9,20,2021-11-04
#2UGR22RCP,#PPCLCJG9,20,2021-08-15
#2UGR22RCP,#PPCLCJG9,45,2021-08-21
#LQJUP2VUG,#PPCLCJG9,30,2021-09-26
#LQ2LRL29,#L0QPV,55,2021-08-05
#LQ2LRL29,#L0QPV,45,2021-10-26
#LQ2LRL29,#L0QPV,35,2021-09-28
#8Y9VPLLYC,#L0QPV,35,2021-11-11
#8Y9VPLLYC,#L0QPV,40,2021-10-18
#8Y9VPLLYC,#L0QPV,40,2021-10-28
#2GL2RUJL,#L0QPV,40,2021-09-23
#2GL2RUJL,#L0QPV,30,2021-08-17
#2GL2RUJL,#L0QPV,20,2021-10-20
#2GL2RUJL,#L0QPV,35,2021-10-28
#2GL2RUJL,#L0QPV,50,2021-11-01
#2GL2RUJL,#L0QPV,55,2021-10-06
#2GL2RUJL,#L0QPV,45,2021-10-04
#2GL2RUJL,#L0QPV,35,2021-09-04
#2GL2RUJL,#L0QPV,50,2021-09-21
#2GL2RUJL,#L0QPV,20,2021-09-26
#9CUUU99,#L0QPV,20,2021-08-26
#9CUUU99,#L0QPV,50,2021-09-14
#9CUUU99,#L0QPV,50,2021-08-04
#9CUUU99,#L0QPV,20,2021-09-23
#9CUUU99,#L0QPV,25,2021-10-08
#9CUUU99,#L0QPV,55,2021-08-15
#9CUUU99,#L0QPV,40,2021-10-02
#JLCJCUPJ,#L0QPV,20,2021-08-26
#JLCJCUPJ,#L0QPV,45,2021-08-20
#JLCJCUPJ,#L0QPV,35,2021-10-08
#JLCJCUPJ,#L0QPV,30,2021-10-12
#JLCJCUPJ,#L0QPV,15,2021-08-15
#JLCJCUPJ,#L0QPV,30,2021-09-03
#JLCJCUPJ,#L0QPV,30,2021-08-24
#JLCJCUPJ,#L0QPV,55,2021-09-12
#JLCJCUPJ,#L0QPV,55,2021-10-16
#JLCJCUPJ,#L0QPV,25,2021-10-18
#VPC9RRQ,#L0QPV,35,2021-08-20
#VPC9RRQ,#L0QPV,45,2021-09-28
#VPC9RRQ,#L0QPV,45,2021-08-23
#VPC9RRQ,#L0QPV,40,2021-08-13
#VPC9RRQ,#L0QPV,25,2021-11-02
#VPC9RRQ,#L0QPV,50,2021-09-14
#VPC9RRQ,#L0QPV,20,2021-09-22
#VPC9RRQ,#L0QPV,15,2021-11-03
#8ULGU0QG9,#L0QPV,45,2021-09-11
#8ULGU0QG9,#L0QPV,30,2021-09-12
#PYR9GLQU0,#L0QPV,30,2021-10-31
#PYR9GLQU0,#L0QPV,20,2021-09-08
#PYR9GLQU0,#L0QPV,15,2021-09-26
#PYR9GLQU0,#L0QPV,15,2021-09-14
#PYR9GLQU0,#L0QPV,45,2021-08-16
#PYR9GLQU0,#L0QPV,40,2021-10-19
#PYR9GLQU0,#L0QPV,45,2021-11-04
#JUVVY0LU,#L0QPV,25,2021-09-25
#JUVVY0LU,#L0QPV,55,2021-09-30
#JUVVY0LU,#L0QPV,45,2021-10-18
#JUVVY0LU,#L0QPV,50,2021-10-25
#YG2UVPPRQ,#L0QPV,20,2021-09-03
#YG2UVPPRQ,#L0QPV,15,2021-10-12
#YG2UVPPRQ,#L0QPV,25,2021-10-25
#YG2UVPPRQ,#L0QPV,45,2021-09-07
#P2CYLRU9,#L0QPV,20,2021-09-20
#P2CYLRU9,#L0QPV,30,2021-09-20
#P2CYLRU9,#L0QPV,50,2021-08-18
#P2CYLRU9,#L0QPV,15,2021-08-25
#P2CYLRU9,#L0QPV,25,2021-10-07
#2JCGGRPC,#L0QPV,20,2021-08-21
#8GG92RQUG,#L0QPV,25,2021-08-08
#8GG92RQUG,#L0QPV,25,2021-08-19
#8GG92RQUG,#L0QPV,30,2021-08-06
#8GG92RQUG,#L0QPV,55,2021-09-08
#8GG92RQUG,#L0QPV,35,2021-10-03
#8GG92RQUG,#L0QPV,20,2021-09-16
#8GG92RQUG,#L0QPV,50,2021-11-08
#8GG92RQUG,#L0QPV,25,2021-09-04
#8GG92RQUG,#L0QPV,20,2021-08-21
#2G8Q8RCQ8,#L0QPV,50,2021-09-05
#2G8Q8RCQ8,#L0QPV,55,2021-09-23
#2V2PUPJ0,#L0QPV,25,2021-10-02
#2V2PUPJ0,#L0QPV,15,2021-10-22
#2V2PUPJ0,#L0QPV,40,2021-08-24
#2V2PUPJ0,#L0QPV,45,2021-10-11
#2V2PUPJ0,#L0QPV,20,2021-09-10
#2V2PUPJ0,#L0QPV,15,2021-09-06
#2V2PUPJ0,#L0QPV,35,2021-08-06
#8Y82QU8JU,#L0QPV,35,2021-09-14
#8Y82QU8JU,#L0QPV,20,2021-11-09
#8Y82QU8JU,#L0QPV,40,2021-08-08
#8Y82QU8JU,#L0QPV,50,2021-08-05
#8Y82QU8JU,#L0QPV,30,2021-09-11
#29UJ9Q99,#L0QPV,25,2021-08-23
#29UJ9Q99,#L0QPV,30,2021-09-05
#29UJ9Q99,#L0QPV,55,2021-08-31
#29UJ9Q99,#L0QPV,40,2021-10-21
#9LUQPG2Y,#L0QPV,45,2021-09-14
#9LUQPG2Y,#L0QPV,35,2021-08-04
#9LUQPG2Y,#L0QPV,25,2021-09-07
#9LUQPG2Y,#L0QPV,15,2021-08-28
#9LUQPG2Y,#L0QPV,25,2021-09-10
#9LUQPG2Y,#L0QPV,50,2021-09-16
#209GRYYL0,#L0QPV,40,2021-10-10
#209GRYYL0,#L0QPV,45,2021-09-14
#209GRYYL0,#L0QPV,45,2021-09-18
#209GRYYL0,#L0QPV,50,2021-10-23
#209GRYYL0,#L0QPV,15,2021-08-29
#209GRYYL0,#L0QPV,30,2021-10-27
#209GRYYL0,#L0QPV,50,2021-08-11
#209GRYYL0,#L0QPV,20,2021-11-10
#209GRYYL0,#L0QPV,55,2021-10-07
#209GRYYL0,#L0QPV,15,2021-10-02
#GGLRL0,#L0QPV,45,2021-08-18
#GGLRL0,#L0QPV,50,2021-09-14
#GGLRL0,#L0QPV,50,2021-08-29
#GGLRL0,#L0QPV,50,2021-09-08
#GGLRL0,#L0QPV,25,2021-08-09
#CJCR98C,#L0QPV,35,2021-09-17
#CJCR98C,#L0QPV,35,2021-11-02
#LCJ92UQJ,#L0QPV,25,2021-08-13
#LCJ92UQJ,#L0QPV,45,2021-09-16
#LCJ92UQJ,#L0QPV,15,2021-10-31
#LCJ92UQJ,#L0QPV,45,2021-10-04
#LCJ92UQJ,#L0QPV,30,2021-08-06
#LCJ92UQJ,#L0QPV,30,2021-09-25
#8YRJ0928,#L0QPV,40,2021-10-27
#8YRJ0928,#L0QPV,50,2021-09-01
#8YRJ0928,#L0QPV,50,2021-09-04
#8YRJ0928,#L0QPV,50,2021-10-22
#8YRJ0928,#L0QPV,55,2021-08-11
#8YRJ0928,#L0QPV,45,2021-08-04
#2J00PG8U2,#L0QPV,50,2021-11-03
#2J00PG8U2,#L0QPV,20,2021-10-31
#2J00PG8U2,#L0QPV,40,2021-09-12
#2J00PG8U2,#L0QPV,50,2021-08-24
#2J00PG8U2,#L0QPV,20,2021-10-11
#2J00PG8U2,#L0QPV,35,2021-08-28
#2J00PG8U2,#L0QPV,45,2021-09-16
#2J00PG8U2,#L0QPV,30,2021-10-25
#2J00PG8U2,#L0QPV,35,2021-10-13
#828L9RJG,#L0QPV,20,2021-09-24
#828L9RJG,#L0QPV,50,2021-09-01
#QGLQC2YYG,#L0QPV,40,2021-09-01
#QGLQC2YYG,#L0QPV,50,2021-08-10
#QGLQC2YYG,#L0QPV,20,2021-10-11
#C82Q9U,#L0QPV,50,2021-10-11
#C82Q9U,#L0QPV,15,2021-10-25
#C82Q9U,#L0QPV,50,2021-08-31
#C82Q9U,#L0QPV,35,2021-08-17
#C82Q9U,#L0QPV,35,2021-08-12
#C82Q9U,#L0QPV,55,2021-09-08
#C82Q9U,#L0QPV,25,2021-09-06
#CYYVYRY,#L0QPV,30,2021-10-18
#CYYVYRY,#L0QPV,25,2021-08-04
#82G9G90Y9,#L0QPV,15,2021-09-15
#82G9G90Y9,#L0QPV,25,2021-10-09
#82G9G90Y9,#L0QPV,55,2021-08-11
#82G9G90Y9,#L0QPV,20,2021-10-26
#82G9G90Y9,#L0QPV,45,2021-08-04
#82G9G90Y9,#L0QPV,20,2021-10-17
#PU2YY8,#L0QPV,25,2021-09-30
#PU2YY8,#L0QPV,20,2021-10-09
#PU2YY8,#L0QPV,40,2021-08-16
#PU2YY8,#L0QPV,50,2021-09-25
#90VRUJLY,#L0QPV,55,2021-10-25
#90VRUJLY,#L0QPV,45,2021-09-08
#2PCYY2QCP,#L0QPV,15,2021-10-16
#2PCYY2QCP,#L0QPV,40,2021-10-18
#2PCYY2QCP,#L0QPV,25,2021-08-13
#2PCYY2QCP,#L0QPV,55,2021-11-03
#2PCYY2QCP,#L0QPV,30,2021-09-27
#2PCYY2QCP,#L0QPV,25,2021-08-20
#2PCYY2QCP,#L0QPV,20,2021-09-16
#2PCYY2QCP,#L0QPV,20,2021-08-10
#PP2GQ88U,#L0QPV,20,2021-09-24
#PP2GQ88U,#L0QPV,15,2021-11-02
#PP2GQ88U,#L0QPV,15,2021-09-03
#PP2GQ88U,#L0QPV,55,2021-10-09
#PP2GQ88U,#L0QPV,20,2021-08-29
#PP2GQ88U,#L0QPV,45,2021-08-13
#PP2GQ88U,#L0QPV,20,2021-09-03
#PP2GQ88U,#L0QPV,30,2021-09-18
#PP2GQ88U,#L0QPV,25,2021-10-25
#PP2GQ88U,#L0QPV,40,2021-08-07
#P0JRRJLYV,#L0QPV,25,2021-11-07
#P0JRRJLYV,#L0QPV,35,2021-08-19
#P0JRRJLYV,#L0QPV,20,2021-09-12
#P0JRRJLYV,#L0QPV,55,2021-08-20
#P0JRRJLYV,#L0QPV,35,2021-08-25
#2PJQ0U9U,#L0QPV,45,2021-10-14
#2PJQ0U9U,#L0QPV,40,2021-08-16
#2PJQ0U9U,#L0QPV,55,2021-10-04
#2PJQ0U9U,#L0QPV,40,2021-08-17
#2PJQ0U9U,#L0QPV,35,2021-09-29
#2PJQ0U9U,#L0QPV,55,2021-09-29
#2PJQ0U9U,#L0QPV,15,2021-08-13
#2PJQ0U9U,#L0QPV,20,2021-11-08
#2PJQ0U9U,#L0QPV,50,2021-11-07
#888ULGY,#L0QPV,30,2021-10-08
#888ULGY,#L0QPV,20,2021-10-17
#888ULGY,#L0QPV,15,2021-10-08
#2L0CR9C0,#L0QPV,25,2021-09-14
#2L0CR9C0,#L0QPV,45,2021-10-11
#2L0CR9C0,#L0QPV,35,2021-09-10
#2L0CR9C0,#L0QPV,20,2021-10-17
#2L0CR9C0,#L0QPV,45,2021-10-10
#2L0CR9C0,#L0QPV,50,2021-10-09
#2CR88V0,#L0QPV,50,2021-08-23
#2CR88V0,#L0QPV,15,2021-08-15
#2CR88V0,#L0QPV,30,2021-10-30
#2CR88V0,#L0QPV,35,2021-11-05
#2CR88V0,#L0QPV,35,2021-08-05
#2CR88V0,#L0QPV,15,2021-11-05
#2CR88V0,#L0QPV,55,2021-09-02
#2CR88V0,#L0QPV,20,2021-09-15
#892P2JPGY,#L0QPV,20,2021-08-04
#892P2JPGY,#L0QPV,15,2021-10-27
#892P2JPGY,#L0QPV,20,2021-08-09
#892P2JPGY,#L0QPV,45,2021-08-12
#892P2JPGY,#L0QPV,30,2021-09-19
#892P2JPGY,#L0QPV,20,2021-10-25
#892P2JPGY,#L0QPV,45,2021-08-04
#892P2JPGY,#L0QPV,20,2021-09-15
#9VQQ99Y8,#L0QPV,30,2021-09-02
#9VQQ99Y8,#L0QPV,45,2021-09-27
#9VQQ99Y8,#L0QPV,30,2021-10-28
#9VQQ99Y8,#L0QPV,15,2021-08-26
#9VQQ99Y8,#L0QPV,55,2021-10-14
#9VQQ99Y8,#L0QPV,15,2021-09-27
#8R2U80VY,#L0QPV,50,2021-10-14
#89UP8GG8L,#L0QPV,30,2021-10-12
#89UP8GG8L,#L0QPV,45,2021-10-26
#89UP8GG8L,#L0QPV,50,2021-08-06
#89UP8GG8L,#L0QPV,50,2021-10-15
#89UP8GG8L,#L0QPV,55,2021-10-16
#89UP8GG8L,#L0QPV,35,2021-10-01
#89UP8GG8L,#L0QPV,25,2021-08-14
#QYVJGPJY,#L0QPV,40,2021-08-25
#QYVJGPJY,#L0QPV,45,2021-09-07
#QYVJGPJY,#L0QPV,15,2021-10-20
#QYVJGPJY,#L0QPV,40,2021-08-29
#QYVJGPJY,#L0QPV,30,2021-10-27
#QYVJGPJY,#L0QPV,50,2021-08-20
#QYVJGPJY,#L0QPV,25,2021-10-17
#QYVJGPJY,#L0QPV,50,2021-10-08
#QYVJGPJY,#L0QPV,45,2021-08-20
#QYVJGPJY,#L0QPV,40,2021-09-18
#GQVLJ2U9,#L0QPV,40,2021-09-23
#CC2C8PQ,#L0QPV,55,2021-08-03
#CC2C8PQ,#L0QPV,30,2021-08-28
#CC2C8PQ,#L0QPV,40,2021-10-15
#CC2C8PQ,#L0QPV,25,2021-09-17
#J98092U9,#L0QPV,40,2021-10-09
#J98092U9,#L0QPV,40,2021-08-18
#J98092U9,#L0QPV,25,2021-10-07
#29VQ2G8G,#L0QPV,50,2021-08-20
#90LUGG9GJ,#L0QPV,35,2021-10-24
#90LUGG9GJ,#L0QPV,30,2021-08-20
#90LUGG9GJ,#L0QPV,45,2021-08-10
#90LUGG9GJ,#L0QPV,55,2021-09-11
#90LUGG9GJ,#L0QPV,40,2021-10-22
#90LUGG9GJ,#L0QPV,25,2021-10-01
#90LUGG9GJ,#L0QPV,20,2021-08-31
#90LUGG9GJ,#L0QPV,50,2021-10-21
#9JPQJPU9J,#9QY9JG09,25,2021-10-19
#9JPQJPU9J,#9QY9JG09,40,2021-09-23
#9JPQJPU9J,#9QY9JG09,15,2021-09-14
#L8U8RC8G,#9QY9JG09,20,2021-10-19
#L8U8RC8G,#9QY9JG09,30,2021-10-30
#L8U8RC8G,#9QY9JG09,55,2021-11-06
#L8U8RC8G,#9QY9JG09,45,2021-11-09
#L8U8RC8G,#9QY9JG09,45,2021-10-06
#L8U8RC8G,#9QY9JG09,40,2021-08-04
#L8U8RC8G,#9QY9JG09,20,2021-09-04
#L8U8RC8G,#9QY9JG09,50,2021-09-14
#2L9VVLUR,#9QY9JG09,30,2021-10-27
#2L9VVLUR,#9QY9JG09,50,2021-08-10
#2L9VVLUR,#9QY9JG09,30,2021-08-13
#2L9VVLUR,#9QY9JG09,25,2021-10-31
#2L9VVLUR,#9QY9JG09,15,2021-10-28
#2L9VVLUR,#9QY9JG09,35,2021-09-02
#2L9VVLUR,#9QY9JG09,45,2021-09-13
#2L9VVLUR,#9QY9JG09,15,2021-11-08
#2L9VVLUR,#9QY9JG09,30,2021-10-09
#2L9VVLUR,#9QY9JG09,40,2021-09-30
#8YRYV80,#9QY9JG09,30,2021-08-21
#8YRYV80,#9QY9JG09,25,2021-10-29
#GG8UC0CP,#9QY9JG09,55,2021-09-28
#GG8UC0CP,#9QY9JG09,15,2021-10-25
#GG8UC0CP,#9QY9JG09,25,2021-08-14
#GG8UC0CP,#9QY9JG09,15,2021-10-17
#GG8UC0CP,#9QY9JG09,30,2021-10-03
#GG8UC0CP,#9QY9JG09,20,2021-09-11
#GG8UC0CP,#9QY9JG09,50,2021-09-29
#GG8UC0CP,#9QY9JG09,50,2021-11-04
#GG8UC0CP,#9QY9JG09,20,2021-10-03
#9YGJG8LP,#9QY9JG09,20,2021-11-07
#9YGJG8LP,#9QY9JG09,45,2021-09-06
#9YGJG8LP,#9QY9JG09,30,2021-09-21
#9YGJG8LP,#9QY9JG09,20,2021-08-15
#9YGJG8LP,#9QY9JG09,35,2021-09-26
#9YGJG8LP,#9QY9JG09,20,2021-09-11
#9YGJG8LP,#9QY9JG09,35,2021-11-06
#9YGJG8LP,#9QY9JG09,35,2021-09-21
#9UVJP08QR,#9QY9JG09,20,2021-09-12
#9UVJP08QR,#9QY9JG09,45,2021-10-11
#9UVJP08QR,#9QY9JG09,25,2021-08-10
#9UVJP08QR,#9QY9JG09,45,2021-10-10
#9UVJP08QR,#9QY9JG09,15,2021-08-30
#9UVJP08QR,#9QY9JG09,45,2021-09-27
#9Q8QUCUC,#9QY9JG09,15,2021-09-16
#9Q8QUCUC,#9QY9JG09,55,2021-10-07
#9Q8QUCUC,#9QY9JG09,50,2021-11-09
#9Q8QUCUC,#9QY9JG09,20,2021-09-03
#9Q8QUCUC,#9QY9JG09,35,2021-08-23
#9Q8QUCUC,#9QY9JG09,35,2021-08-11
#9Q8QUCUC,#9QY9JG09,25,2021-08-25
#CY82QGYV,#9QY9JG09,15,2021-08-30
#CY82QGYV,#9QY9JG09,15,2021-08-10
#2P0PQCVPC,#9QY9JG09,40,2021-09-12
#2P0PQCVPC,#9QY9JG09,45,2021-11-07
#2P0PQCVPC,#9QY9JG09,25,2021-08-12
#2P0PQCVPC,#9QY9JG09,25,2021-08-31
#2P0PQCVPC,#9QY9JG09,15,2021-10-17
#2P0PQCVPC,#9QY9JG09,15,2021-09-25
#2RCPG208L,#9QY9JG09,55,2021-10-09
#80V0290C8,#9QY9JG09,20,2021-09-28
#80V0290C8,#9QY9JG09,20,2021-08-24
#80V0290C8,#9QY9JG09,35,2021-10-09
#80V0290C8,#9QY9JG09,50,2021-09-13
#80V0290C8,#9QY9JG09,20,2021-09-04
#80V0290C8,#9QY9JG09,25,2021-08-22
#80V0290C8,#9QY9JG09,30,2021-10-20
#80V0290C8,#9QY9JG09,30,2021-09-01
#80V0290C8,#9QY9JG09,25,2021-08-26
#80V0290C8,#9QY9JG09,30,2021-11-09
#Y0C2RQ0U,#9QY9JG09,45,2021-09-24
#Y0C2RQ0U,#9QY9JG09,40,2021-09-01
#Y0C2RQ0U,#9QY9JG09,35,2021-08-05
#Y0C2RQ0U,#9QY9JG09,30,2021-08-15
#Y0C2RQ0U,#9QY9JG09,25,2021-09-07
#Y0C2RQ0U,#9QY9JG09,15,2021-10-11
#Y0C2RQ0U,#9QY9JG09,45,2021-09-22
#Y0C2RQ0U,#9QY9JG09,45,2021-09-05
#Y0C2RQ0U,#9QY9JG09,15,2021-08-12
#GUJ2PLG89,#9QY9JG09,40,2021-09-15
#GUJ2PLG89,#9QY9JG09,55,2021-10-04
#GUJ2PLG89,#9QY9JG09,15,2021-10-07
#R99YPV2Y,#9QY9JG09,45,2021-09-30
#R99YPV2Y,#9QY9JG09,25,2021-09-22
#R99YPV2Y,#9QY9JG09,55,2021-09-11
#R99YPV2Y,#9QY9JG09,35,2021-08-25
#R99YPV2Y,#9QY9JG09,50,2021-08-30
#R99YPV2Y,#9QY9JG09,15,2021-09-26
#R99YPV2Y,#9QY9JG09,30,2021-08-15
#R99YPV2Y,#9QY9JG09,45,2021-09-25
#R99YPV2Y,#9QY9JG09,25,2021-10-08
#R99YPV2Y,#9QY9JG09,15,2021-10-22
#UY900V,#9QY9JG09,30,2021-10-13
#UY900V,#9QY9JG09,30,2021-09-04
#UY900V,#9QY9JG09,45,2021-08-11
#UY900V,#9QY9JG09,45,2021-11-09
#UY900V,#9QY9JG09,30,2021-11-07
#UY900V,#9QY9JG09,50,2021-09-27
#UY900V,#9QY9JG09,40,2021-08-24
#UY900V,#9QY9JG09,15,2021-11-04
#UY900V,#9QY9JG09,35,2021-09-12
#UY900V,#9QY9JG09,30,2021-09-11
#889982CQY,#9QY9JG09,50,2021-10-31
#889982CQY,#9QY9JG09,45,2021-10-16
#889982CQY,#9QY9JG09,50,2021-10-29
#889982CQY,#9QY9JG09,40,2021-09-19
#889982CQY,#9QY9JG09,40,2021-09-02
#889982CQY,#9QY9JG09,20,2021-10-14
#889982CQY,#9QY9JG09,50,2021-09-08
#889982CQY,#9QY9JG09,55,2021-10-28
#P98828PU,#9QY9JG09,45,2021-08-12
#P98828PU,#9QY9JG09,20,2021-08-14
#P98828PU,#9QY9JG09,40,2021-08-14
#P98828PU,#9QY9JG09,30,2021-09-14
#P98828PU,#9QY9JG09,50,2021-09-01
#P98828PU,#9QY9JG09,30,2021-10-28
#P98828PU,#9QY9JG09,45,2021-08-18
#VR29JCCG,#9QY9JG09,15,2021-09-24
#VR29JCCG,#9QY9JG09,35,2021-11-06
#VR29JCCG,#9QY9JG09,45,2021-09-20
#VR29JCCG,#9QY9JG09,45,2021-08-09
#PLLC2VG,#9QY9JG09,25,2021-09-27
#PLLC2VG,#9QY9JG09,30,2021-10-05
#PLLC2VG,#9QY9JG09,40,2021-08-29
#PLLC2VG,#9QY9JG09,20,2021-10-26
#PLLC2VG,#9QY9JG09,45,2021-10-30
#PLLC2VG,#9QY9JG09,30,2021-10-09
#PLLC2VG,#9QY9JG09,50,2021-11-11
#PLLC2VG,#9QY9JG09,20,2021-08-20
#PLLC2VG,#9QY9JG09,55,2021-09-26
#PLLC2VG,#9QY9JG09,15,2021-10-28
#29VGUQL00,#9QY9JG09,30,2021-09-15
#2C2C2PGQ,#9QY9JG09,50,2021-08-26
#2C2C2PGQ,#9QY9JG09,55,2021-10-13
#2C2C2PGQ,#9QY9JG09,30,2021-09-10
#2C2C2PGQ,#9QY9JG09,30,2021-08-06
#2C2C2PGQ,#9QY9JG09,40,2021-08-25
#2C2C2PGQ,#9QY9JG09,20,2021-10-30
#2C2C2PGQ,#9QY9JG09,35,2021-09-01
#9C2YV2RQ,#9QY9JG09,50,2021-08-22
#9C2YV2RQ,#9QY9JG09,45,2021-10-06
#8QYYRUUC9,#9QY9JG09,30,2021-11-08
#8QYYRUUC9,#9QY9JG09,55,2021-08-09
#8QYYRUUC9,#9QY9JG09,50,2021-11-08
#8QYYRUUC9,#9QY9JG09,15,2021-10-17
#8QYYRUUC9,#9QY9JG09,20,2021-09-07
#8QYYRUUC9,#9QY9JG09,30,2021-10-22
#8QYYRUUC9,#9QY9JG09,25,2021-09-13
#GVPVJQR,#9QY9JG09,20,2021-10-16
#GVPVJQR,#9QY9JG09,30,2021-10-21
#GVPVJQR,#9QY9JG09,30,2021-10-25
#GVPVJQR,#9QY9JG09,55,2021-08-15
#8VYJP8Q0,#9QY9JG09,55,2021-08-25
#8VYJP8Q0,#9QY9JG09,50,2021-08-08
#8VYJP8Q0,#9QY9JG09,20,2021-08-28
#2RUJ929U0,#9QY9JG09,40,2021-08-07
#2RUJ929U0,#9QY9JG09,35,2021-10-10
#2RUJ929U0,#9QY9JG09,35,2021-10-10
#YC9GR0RGQ,#9QY9JG09,50,2021-10-12
#YC9GR0RGQ,#9QY9JG09,20,2021-09-12
#YC9GR0RGQ,#9QY9JG09,35,2021-10-03
#YC9GR0RGQ,#9QY9JG09,15,2021-08-08
#YC9GR0RGQ,#9QY9JG09,25,2021-09-02
#YC9GR0RGQ,#9QY9JG09,45,2021-10-27
#RPJG28Q,#9QY9JG09,15,2021-09-17
#RPJG28Q,#9QY9JG09,15,2021-10-15
#RPJG28Q,#9QY9JG09,35,2021-10-09
#8P28UP0J8,#9QY9JG09,40,2021-08-22
#8P28UP0J8,#9QY9JG09,25,2021-10-29
#LP8YG2RP,#9QY9JG09,45,2021-09-07
#LP8YG2RP,#9QY9JG09,55,2021-09-27
#LP8YG2RP,#9QY9JG09,40,2021-10-10
#LP8YG2RP,#9QY9JG09,20,2021-09-11
#PRCV0JUU,#9QY9JG09,35,2021-08-11
#PRCV0JUU,#9QY9JG09,15,2021-10-14
#2RPQJYQ9,#9QY9JG09,45,2021-10-11
#2RPQJYQ9,#9QY9JG09,45,2021-09-21
#2RPQJYQ9,#9QY9JG09,45,2021-10-14
#2RPQJYQ9,#9QY9JG09,40,2021-09-25
#2RPQJYQ9,#9QY9JG09,25,2021-10-21
#9V0PQY2YG,#9QY9JG09,45,2021-11-07
#9V0PQY2YG,#9QY9JG09,15,2021-09-11
#9V0PQY2YG,#9QY9JG09,25,2021-09-08
#9V0PQY2YG,#9QY9JG09,25,2021-10-21
#9V0PQY2YG,#9QY9JG09,55,2021-10-18
